"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Obs. code Map'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Description'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Country'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Region'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPC-list'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '063'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tuorla Observatory (Turku-Tuorla; Tuorlan observatorio)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Turku-Tuorla'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '064'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kevola Observatory (Turku-Kevola; Kevolan tähtitorni)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Turku-Kevola'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '065'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Traunstein Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FB'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Traunstein'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '066'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'National Observatory of Athens'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Greece'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Athens'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '067'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lvov University Observatory, Lviv University'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lviv'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lvov University Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '068'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lvov Polytechnic Institute'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lviv'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lvov Polytechnic Institute'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '069'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baldone, near Riga'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Latvia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baldone'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '070'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vilnius Observatory (before 1939)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia Poland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vilnius'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vilnius (before 1939)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '071'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rozhen Observatory or Bulgarian National Astronomical Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bulgaria'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NAO Rozhen, Smolyan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '072'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scheuren Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NRW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scheuren Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '073'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bucharest Astronomical Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Romania'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bucharest'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '074'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boyden Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Free State'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Boyden Observatory, Bloemfontein'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '075'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tartu Observatory (formerly Dorpat Observatory until 1919)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Estonia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tartu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tartu'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '076'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johannesburg-Hartbeespoort Observatory (Union Observatory Annex), Hartbeespoort'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North West'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johannesburg-Hartbeespoort'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '077'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yale-Columbia Southern Station (1925–1951) Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gauteng'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yale-Columbia Station, Johannesburg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '078'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Union Observatory (Johannesburg Observatory; Republic Observatory; Transvaal Observatory)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gauteng'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johannesburg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '079'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Radcliffe Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gauteng'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Radcliffe Observatory, Pretoria'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '080'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Istanbul Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Turkey'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Istanbul'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '081'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Leiden Southern Station, Hartbeespoort (Leiden Station, Johannesburg)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Africa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North West'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Leiden Station, Johannesburg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '082'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Pölten Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Austria'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Polten'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '083'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golosseevo-Kiev Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kiev (city)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Golosseevo-Kiev'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '084'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pulkovo Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saint Petersburg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pulkovo'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '085'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kiev Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kiev (city)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kiev'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '086'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odessa Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Odessa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '087'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Helwan Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Egypt'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Helwan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '088'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kottomia Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Egypt'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kottomia'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '089'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nikolaev Astronomical Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mikolaiv'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nikolaev'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '090'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mainz Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'RP'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mainz'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '091'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nurol Observatory (Observatoire de Nurol)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ARA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatoire de Nurol, Aurec sur Loire'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '092'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Toruń Centre for Astronomy (Piwnice Astronomical Observatory; Piwnice Obserwatorium Astronomiczne)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Poland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KPV'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Torun-Piwnice'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '093'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Skibotn Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Norway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Skibotn'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '094'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Simeiz Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Republic of Crimea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Crimea-Simeis'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '095'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Crimean Astrophysical Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Republic of Crimea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Crimea-Nauchnij'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '096'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Merate Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Merate'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '097'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wise Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Israel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wise Observatory, Mitzpeh Ramon'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '098'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cima Ekar Observing Station (Stazione osservativa di Asiago Cima Ekar; also see #043 and #209)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'V'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Asiago Observatory, Cima Ekar'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '099'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lahti Ursa Observatory (Lahden Ursan tähtitorni)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Päijät-Häme'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lahti'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ähtäri Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Ostrobothnia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ahtari'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '101'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kharkov Observatory (Astronomical Observatory of Kharkov National University, ХАО)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ukraine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kharkiv'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kharkov'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '102'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zvenigorod Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moscow'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zvenigorod'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '103'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ljubljana Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Slovenia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ljubljana'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ljubljana'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '104'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pistoia Mountains Astronomical Observatory (San Marcello Pistoiese; Osservatorio Astronomico della Montagna Pistoiese; Osservatorio di Pian dei Termini, Pian dei Termini Observatory)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'San Marcello Pistoiese'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '105'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moscow Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moscow'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moscow'}"
